File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD13Q1_061__250m_16_days_NDVI_doy2024265000000_aid0001,_250m_16_days_NDVI,aid0001,2024-09-21,252651.0,-0.2,0.9994,"(-0.2,0.9994)",0.7282687,0.1932577,0.0373486,0.8479,0.9994,0.8018,0.4389,0.6843
MYD13Q1_061__250m_16_days_NDVI_doy2024281000000_aid0001,_250m_16_days_NDVI,aid0001,2024-10-07,252813.0,-0.1997,0.9995,"(-0.1997,0.9995)",0.7524365,0.1636064,0.0267671,0.8299,0.9503,0.7983,0.6292,0.7496
MYD13Q1_061__250m_16_days_NDVI_doy2024297000000_aid0001,_250m_16_days_NDVI,aid0001,2024-10-23,252282.0,-0.2,0.9956,"(-0.2,0.9956)",0.7166228,0.159889,0.0255645,0.7983,0.935,0.7664,0.5703,0.7071
MYD13Q1_061__250m_16_days_NDVI_doy2024313000000_aid0001,_250m_16_days_NDVI,aid0001,2024-11-08,251173.0,-0.2,0.8886,"(-0.2,0.8886)",0.6115084,0.1497058,0.0224118,0.7081,0.8886,0.6511,0.3476,0.5639
MYD13Q1_061__250m_16_days_NDVI_doy2024329000000_aid0001,_250m_16_days_NDVI,aid0001,2024-11-24,252317.0,-0.2,0.9278,"(-0.2,0.9278)",0.4238811,0.1214737,0.0147559,0.4964,0.695,0.4345,0.1654,0.364
MYD13Q1_061__250m_16_days_NDVI_doy2024345000000_aid0001,_250m_16_days_NDVI,aid0001,2024-12-10,252285.0,-0.2,0.9433,"(-0.2,0.9433)",0.3979617,0.1137403,0.0129369,0.4681,0.6683,0.397,0.1344,0.3346
MYD13Q1_061__250m_16_days_NDVI_doy2024361000000_aid0001,_250m_16_days_NDVI,aid0001,2024-12-26,252037.0,-0.2,0.8291,"(-0.2,0.8291)",0.4170111,0.1124199,0.0126382,0.4872,0.6874,0.4216,0.1535,0.3537
MYD13Q1_061__250m_16_days_NDVI_doy2025009000000_aid0001,_250m_16_days_NDVI,aid0001,2025-01-09,252675.0,-0.1986,0.8297,"(-0.1986,0.8297)",0.4395672,0.1283306,0.0164688,0.521,0.7605,0.4416,0.1218,0.3613
MYD13Q1_061__250m_16_days_NDVI_doy2025025000000_aid0001,_250m_16_days_NDVI,aid0001,2025-01-25,252874.0,-0.1854,0.8792,"(-0.1854,0.8792)",0.4172759,0.1229958,0.015128,0.499,0.7376,0.4201,0.1015,0.339925
MYD13Q1_061__250m_16_days_NDVI_doy2025041000000_aid0001,_250m_16_days_NDVI,aid0001,2025-02-10,252853.0,-0.199,0.8591,"(-0.199,0.8591)",0.4719725,0.1419781,0.0201578,0.5771,0.8591,0.4843,0.0941,0.3839
MYD13Q1_061__250m_16_days_NDVI_doy2025057000000_aid0001,_250m_16_days_NDVI,aid0001,2025-02-26,252818.0,-0.1997,0.9202,"(-0.1997,0.9202)",0.5461445,0.1193108,0.0142351,0.6282,0.8401,0.5638,0.272,0.4857
MYD13Q1_061__250m_16_days_NDVI_doy2025073000000_aid0001,_250m_16_days_NDVI,aid0001,2025-03-14,252725.0,-0.2,0.8891,"(-0.2,0.8891)",0.6224346,0.1465022,0.0214629,0.7256,0.8891,0.6517,0.2856,0.5496
MYD13Q1_061__250m_16_days_NDVI_doy2025089000000_aid0001,_250m_16_days_NDVI,aid0001,2025-03-30,252841.0,-0.1986,0.9907,"(-0.1986,0.9907)",0.6264512,0.1408794,0.019847,0.724,0.959,0.6531,0.3183,0.5617
