File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023164000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-13,16.0,0.2540966,0.4761441,"(0.2540966,0.4761441)",0.377483,0.0640479,0.0041021,0.4206036,0.4761441,0.373433,0.2540966,0.3329213
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023165000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-14,16.0,0.2123413,0.426139,"(0.2123413,0.426139)",0.3263051,0.0626339,0.003923,0.3738959,0.426139,0.3158172,0.2123413,0.291799
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023167000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-16,12.0,0.3364662,0.493167,"(0.3364662,0.493167)",0.4235698,0.0517898,0.0026822,0.4648026,0.493167,0.4428582,0.3364662,0.3697329
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023168000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-17,6.0,0.4448103,0.4830886,"(0.4448103,0.4830886)",0.4628049,0.0135155,0.0001827,0.4720647,0.4830886,0.4632138,0.4448103,0.4514194
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023172000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-21,12.0,0.3269109,0.4527931,"(0.3269109,0.4527931)",0.3835796,0.0326332,0.0010649,0.4084513,0.4527931,0.3795913,0.3269109,0.3599272
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023173000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-22,12.0,0.2927258,0.46818,"(0.2927258,0.46818)",0.3949089,0.0449729,0.0020226,0.4180304,0.46818,0.402745,0.3504496,0.3694111
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023175000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-24,12.0,0.2506124,0.4400293,"(0.2506124,0.4400293)",0.357962,0.0666084,0.0044367,0.4176826,0.4400293,0.3620149,0.2506124,0.3017356
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023176000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-25,16.0,0.2504023,0.471993,"(0.2504023,0.471993)",0.3630596,0.0672266,0.0045194,0.4249291,0.471993,0.3672057,0.2504023,0.3278951
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023180000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-29,16.0,0.2739531,0.4770025,"(0.2739531,0.4770025)",0.3896484,0.0641367,0.0041135,0.4601333,0.4770025,0.3806719,0.2739531,0.3526012
SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_doy2023181000000_aid0001,Soil_Moisture_Retrieval_Data_AM_soil_moisture,aid0001,2023-06-30,14.0,0.2709312,0.4848203,"(0.2709312,0.4848203)",0.3739636,0.0603287,0.0036396,0.4079114,0.4848203,0.3859532,0.2709312,0.3287886
